Date,Zone,Consumption,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Holiday,ETo (in),Precip (in),Sol Rad (Ly/day),Avg Vap Pres (mBars),Max Air Temp (F),Min Air Temp (F),Avg Air Temp (F),Max Rel Hum (%),Min Rel Hum (%),Avg Rel Hum (%),Dew Point (F),Avg Wind Speed (mph),Wind Run (miles),Avg Soil Temp (F)
2021-10-03,149 Hydro,5530.21,0,0,0,0,0,0,1,0,0.21,0,478,7.1,94.4,59.3,76.6,40,12,23,35.7,3.6,85.5,68.8
2021-10-03,34 Hydro,702.08,0,0,0,0,0,0,1,0,0.21,0,478,7.1,94.4,59.3,76.6,40,12,23,35.7,3.6,85.5,68.8
2021-10-03,59 Hydro,4466.64,0,0,0,0,0,0,1,0,0.21,0,478,7.1,94.4,59.3,76.6,40,12,23,35.7,3.6,85.5,68.8
2021-10-03,Canal 1,2700.0099999999998,0,0,0,0,0,0,1,0,0.21,0,478,7.1,94.4,59.3,76.6,40,12,23,35.7,3.6,85.5,68.8
2021-10-03,Canal 2,7931,0,0,0,0,0,0,1,0,0.21,0,478,7.1,94.4,59.3,76.6,40,12,23,35.7,3.6,85.5,68.8
2021-10-03,Canal 3,76850.47,0,0,0,0,0,0,1,0,0.21,0,478,7.1,94.4,59.3,76.6,40,12,23,35.7,3.6,85.5,68.8
2021-10-03,Foothill,192111.1,0,0,0,0,0,0,1,0,0.21,0,478,7.1,94.4,59.3,76.6,40,12,23,35.7,3.6,85.5,68.8
2021-10-03,Intermediate,271569.61,0,0,0,0,0,0,1,0,0.21,0,478,7.1,94.4,59.3,76.6,40,12,23,35.7,3.6,85.5,68.8
2021-10-03,Lower,157746.21,0,0,0,0,0,0,1,0,0.21,0,478,7.1,94.4,59.3,76.6,40,12,23,35.7,3.6,85.5,68.8
2021-10-03,Mountain,18054.23,0,0,0,0,0,0,1,0,0.21,0,478,7.1,94.4,59.3,76.6,40,12,23,35.7,3.6,85.5,68.8
2021-10-03,Upper,414380.59,0,0,0,0,0,0,1,0,0.21,0,478,7.1,94.4,59.3,76.6,40,12,23,35.7,3.6,85.5,68.8
2021-10-04,101 Hydro,1293.72,1,0,0,0,0,0,0,0,0.15,0,318,8.8,90,62.8,75.3,48,15,30,41.3,3.2,77.7,69.1
2021-10-04,149 Hydro,4954.33,1,0,0,0,0,0,0,0,0.15,0,318,8.8,90,62.8,75.3,48,15,30,41.3,3.2,77.7,69.1
2021-10-04,34 Hydro,1515.67,1,0,0,0,0,0,0,0,0.15,0,318,8.8,90,62.8,75.3,48,15,30,41.3,3.2,77.7,69.1
2021-10-04,59 Hydro,3678.48,1,0,0,0,0,0,0,0,0.15,0,318,8.8,90,62.8,75.3,48,15,30,41.3,3.2,77.7,69.1
2021-10-04,Canal 1,2432.28,1,0,0,0,0,0,0,0,0.15,0,318,8.8,90,62.8,75.3,48,15,30,41.3,3.2,77.7,69.1
2021-10-04,Canal 2,7011.35,1,0,0,0,0,0,0,0,0.15,0,318,8.8,90,62.8,75.3,48,15,30,41.3,3.2,77.7,69.1
2021-10-04,Canal 3,75229.13,1,0,0,0,0,0,0,0,0.15,0,318,8.8,90,62.8,75.3,48,15,30,41.3,3.2,77.7,69.1
2021-10-04,Foothill,180561.87,1,0,0,0,0,0,0,0,0.15,0,318,8.8,90,62.8,75.3,48,15,30,41.3,3.2,77.7,69.1
2021-10-04,Intermediate,274360.39,1,0,0,0,0,0,0,0,0.15,0,318,8.8,90,62.8,75.3,48,15,30,41.3,3.2,77.7,69.1
2021-10-04,Lower,154649.45,1,0,0,0,0,0,0,0,0.15,0,318,8.8,90,62.8,75.3,48,15,30,41.3,3.2,77.7,69.1
2021-10-04,Mountain,15121.53,1,0,0,0,0,0,0,0,0.15,0,318,8.8,90,62.8,75.3,48,15,30,41.3,3.2,77.7,69.1
2021-10-04,Upper,426116.23,1,0,0,0,0,0,0,0,0.15,0,318,8.8,90,62.8,75.3,48,15,30,41.3,3.2,77.7,69.1
2021-10-05,101 Hydro,905.2,0,1,0,0,0,0,0,0,0.16,0.1,460,14.9,82.3,60.8,69.9,83,38,60,55.2,4.2,101.6,69.7
2021-10-05,149 Hydro,5191.58,0,1,0,0,0,0,0,0,0.16,0.1,460,14.9,82.3,60.8,69.9,83,38,60,55.2,4.2,101.6,69.7
2021-10-05,34 Hydro,1138.39,0,1,0,0,0,0,0,0,0.16,0.1,460,14.9,82.3,60.8,69.9,83,38,60,55.2,4.2,101.6,69.7
2021-10-05,59 Hydro,4513.98,0,1,0,0,0,0,0,0,0.16,0.1,460,14.9,82.3,60.8,69.9,83,38,60,55.2,4.2,101.6,69.7
2021-10-05,Canal 1,2100.8,0,1,0,0,0,0,0,0,0.16,0.1,460,14.9,82.3,60.8,69.9,83,38,60,55.2,4.2,101.6,69.7
2021-10-05,Canal 2,6648,0,1,0,0,0,0,0,0,0.16,0.1,460,14.9,82.3,60.8,69.9,83,38,60,55.2,4.2,101.6,69.7
2021-10-05,Canal 3,62367.17,0,1,0,0,0,0,0,0,0.16,0.1,460,14.9,82.3,60.8,69.9,83,38,60,55.2,4.2,101.6,69.7
2021-10-05,Foothill,158195.81,0,1,0,0,0,0,0,0,0.16,0.1,460,14.9,82.3,60.8,69.9,83,38,60,55.2,4.2,101.6,69.7
2021-10-05,Intermediate,226445.89,0,1,0,0,0,0,0,0,0.16,0.1,460,14.9,82.3,60.8,69.9,83,38,60,55.2,4.2,101.6,69.7
2021-10-05,Lower,127291.05,0,1,0,0,0,0,0,0,0.16,0.1,460,14.9,82.3,60.8,69.9,83,38,60,55.2,4.2,101.6,69.7
2021-10-05,Mountain,14284,0,1,0,0,0,0,0,0,0.16,0.1,460,14.9,82.3,60.8,69.9,83,38,60,55.2,4.2,101.6,69.7
2021-10-05,Upper,354961.44,0,1,0,0,0,0,0,0,0.16,0.1,460,14.9,82.3,60.8,69.9,83,38,60,55.2,4.2,101.6,69.7
2021-10-06,101 Hydro,1207.1299999999999,0,0,1,0,0,0,0,0,0.12,0.03,384,15.7,76.7,57.3,66.2,86,52,71,56.7,3.1,74.8,69.9
2021-10-06,149 Hydro,4875.84,0,0,1,0,0,0,0,0,0.12,0.03,384,15.7,76.7,57.3,66.2,86,52,71,56.7,3.1,74.8,69.9
2021-10-06,34 Hydro,1161.5,0,0,1,0,0,0,0,0,0.12,0.03,384,15.7,76.7,57.3,66.2,86,52,71,56.7,3.1,74.8,69.9
2021-10-06,59 Hydro,4326.83,0,0,1,0,0,0,0,0,0.12,0.03,384,15.7,76.7,57.3,66.2,86,52,71,56.7,3.1,74.8,69.9
2021-10-06,Canal 1,1450.36,0,0,1,0,0,0,0,0,0.12,0.03,384,15.7,76.7,57.3,66.2,86,52,71,56.7,3.1,74.8,69.9
2021-10-06,Canal 2,6650.18,0,0,1,0,0,0,0,0,0.12,0.03,384,15.7,76.7,57.3,66.2,86,52,71,56.7,3.1,74.8,69.9
2021-10-06,Canal 3,64831.62,0,0,1,0,0,0,0,0,0.12,0.03,384,15.7,76.7,57.3,66.2,86,52,71,56.7,3.1,74.8,69.9
2021-10-06,Foothill,170329.53,0,0,1,0,0,0,0,0,0.12,0.03,384,15.7,76.7,57.3,66.2,86,52,71,56.7,3.1,74.8,69.9
2021-10-06,Intermediate,243365.76,0,0,1,0,0,0,0,0,0.12,0.03,384,15.7,76.7,57.3,66.2,86,52,71,56.7,3.1,74.8,69.9
2021-10-06,Lower,135257.5,0,0,1,0,0,0,0,0,0.12,0.03,384,15.7,76.7,57.3,66.2,86,52,71,56.7,3.1,74.8,69.9
2021-10-06,Mountain,14819.88,0,0,1,0,0,0,0,0,0.12,0.03,384,15.7,76.7,57.3,66.2,86,52,71,56.7,3.1,74.8,69.9
2021-10-06,Upper,378476.07,0,0,1,0,0,0,0,0,0.12,0.03,384,15.7,76.7,57.3,66.2,86,52,71,56.7,3.1,74.8,69.9
2021-10-07,101 Hydro,1143.65,0,0,0,1,0,0,0,0,0.05,0.04,182,16.2,71.2,60.8,65.3,97,58,76,57.5,3.5,83,69.8
2021-10-07,149 Hydro,4251.95,0,0,0,1,0,0,0,0,0.05,0.04,182,16.2,71.2,60.8,65.3,97,58,76,57.5,3.5,83,69.8
2021-10-07,34 Hydro,1028.8,0,0,0,1,0,0,0,0,0.05,0.04,182,16.2,71.2,60.8,65.3,97,58,76,57.5,3.5,83,69.8
2021-10-07,59 Hydro,4980.3,0,0,0,1,0,0,0,0,0.05,0.04,182,16.2,71.2,60.8,65.3,97,58,76,57.5,3.5,83,69.8
2021-10-07,Canal 1,1807.3,0,0,0,1,0,0,0,0,0.05,0.04,182,16.2,71.2,60.8,65.3,97,58,76,57.5,3.5,83,69.8
2021-10-07,Canal 2,6520.57,0,0,0,1,0,0,0,0,0.05,0.04,182,16.2,71.2,60.8,65.3,97,58,76,57.5,3.5,83,69.8
2021-10-07,Canal 3,57888.62,0,0,0,1,0,0,0,0,0.05,0.04,182,16.2,71.2,60.8,65.3,97,58,76,57.5,3.5,83,69.8
2021-10-07,Foothill,148793.11,0,0,0,1,0,0,0,0,0.05,0.04,182,16.2,71.2,60.8,65.3,97,58,76,57.5,3.5,83,69.8
2021-10-07,Intermediate,226012.92,0,0,0,1,0,0,0,0,0.05,0.04,182,16.2,71.2,60.8,65.3,97,58,76,57.5,3.5,83,69.8
2021-10-07,Lower,127911.95,0,0,0,1,0,0,0,0,0.05,0.04,182,16.2,71.2,60.8,65.3,97,58,76,57.5,3.5,83,69.8
2021-10-07,Mountain,12481.25,0,0,0,1,0,0,0,0,0.05,0.04,182,16.2,71.2,60.8,65.3,97,58,76,57.5,3.5,83,69.8
2021-10-07,Upper,333149.31,0,0,0,1,0,0,0,0,0.05,0.04,182,16.2,71.2,60.8,65.3,97,58,76,57.5,3.5,83,69.8
2021-10-08,101 Hydro,741.77,0,0,0,0,1,0,0,0,0.03,0.21,154,15.8,68.5,58.3,62.1,100,58,83,56.9,3.7,89.9,69.3
2021-10-08,149 Hydro,3379.56,0,0,0,0,1,0,0,0,0.03,0.21,154,15.8,68.5,58.3,62.1,100,58,83,56.9,3.7,89.9,69.3
2021-10-08,34 Hydro,976.36,0,0,0,0,1,0,0,0,0.03,0.21,154,15.8,68.5,58.3,62.1,100,58,83,56.9,3.7,89.9,69.3
2021-10-08,59 Hydro,2427.97,0,0,0,0,1,0,0,0,0.03,0.21,154,15.8,68.5,58.3,62.1,100,58,83,56.9,3.7,89.9,69.3
2021-10-08,Canal 1,1326.13,0,0,0,0,1,0,0,0,0.03,0.21,154,15.8,68.5,58.3,62.1,100,58,83,56.9,3.7,89.9,69.3
2021-10-08,Canal 2,5123.54,0,0,0,0,1,0,0,0,0.03,0.21,154,15.8,68.5,58.3,62.1,100,58,83,56.9,3.7,89.9,69.3
2021-10-08,Canal 3,49587.63,0,0,0,0,1,0,0,0,0.03,0.21,154,15.8,68.5,58.3,62.1,100,58,83,56.9,3.7,89.9,69.3
2021-10-08,Foothill,124916.71,0,0,0,0,1,0,0,0,0.03,0.21,154,15.8,68.5,58.3,62.1,100,58,83,56.9,3.7,89.9,69.3
2021-10-08,Intermediate,196786.16,0,0,0,0,1,0,0,0,0.03,0.21,154,15.8,68.5,58.3,62.1,100,58,83,56.9,3.7,89.9,69.3
2021-10-08,Lower,113058.93000000001,0,0,0,0,1,0,0,0,0.03,0.21,154,15.8,68.5,58.3,62.1,100,58,83,56.9,3.7,89.9,69.3
2021-10-08,Mountain,10445.61,0,0,0,0,1,0,0,0,0.03,0.21,154,15.8,68.5,58.3,62.1,100,58,83,56.9,3.7,89.9,69.3
2021-10-08,Upper,291306.63,0,0,0,0,1,0,0,0,0.03,0.21,154,15.8,68.5,58.3,62.1,100,58,83,56.9,3.7,89.9,69.3
2021-10-09,101 Hydro,815.32,0,0,0,0,0,1,0,0,0.13,0,404,12.1,73,54.1,62.4,86,40,63,49.6,3.9,94.3,68.7
2021-10-09,149 Hydro,2788.88,0,0,0,0,0,1,0,0,0.13,0,404,12.1,73,54.1,62.4,86,40,63,49.6,3.9,94.3,68.7
2021-10-09,34 Hydro,1014.92,0,0,0,0,0,1,0,0,0.13,0,404,12.1,73,54.1,62.4,86,40,63,49.6,3.9,94.3,68.7
2021-10-09,59 Hydro,3692.62,0,0,0,0,0,1,0,0,0.13,0,404,12.1,73,54.1,62.4,86,40,63,49.6,3.9,94.3,68.7
2021-10-09,Canal 1,1828.43,0,0,0,0,0,1,0,0,0.13,0,404,12.1,73,54.1,62.4,86,40,63,49.6,3.9,94.3,68.7
2021-10-09,Canal 2,5119.1,0,0,0,0,0,1,0,0,0.13,0,404,12.1,73,54.1,62.4,86,40,63,49.6,3.9,94.3,68.7
2021-10-09,Canal 3,44758.14,0,0,0,0,0,1,0,0,0.13,0,404,12.1,73,54.1,62.4,86,40,63,49.6,3.9,94.3,68.7
2021-10-09,Foothill,129525.53,0,0,0,0,0,1,0,0,0.13,0,404,12.1,73,54.1,62.4,86,40,63,49.6,3.9,94.3,68.7
2021-10-09,Intermediate,204879.57,0,0,0,0,0,1,0,0,0.13,0,404,12.1,73,54.1,62.4,86,40,63,49.6,3.9,94.3,68.7
2021-10-09,Lower,120102.68,0,0,0,0,0,1,0,0,0.13,0,404,12.1,73,54.1,62.4,86,40,63,49.6,3.9,94.3,68.7
2021-10-09,Mountain,10111.3,0,0,0,0,0,1,0,0,0.13,0,404,12.1,73,54.1,62.4,86,40,63,49.6,3.9,94.3,68.7
2021-10-09,Upper,295835.66,0,0,0,0,0,1,0,0,0.13,0,404,12.1,73,54.1,62.4,86,40,63,49.6,3.9,94.3,68.7
2021-10-10,101 Hydro,955.8,0,0,0,0,0,0,1,0,0.16,0,454,8.4,82,49.3,66.1,71,18,38,40,3.4,81.6,67.9
2021-10-10,149 Hydro,3759.82,0,0,0,0,0,0,1,0,0.16,0,454,8.4,82,49.3,66.1,71,18,38,40,3.4,81.6,67.9
2021-10-10,34 Hydro,846.84,0,0,0,0,0,0,1,0,0.16,0,454,8.4,82,49.3,66.1,71,18,38,40,3.4,81.6,67.9
2021-10-10,59 Hydro,3691.3,0,0,0,0,0,0,1,0,0.16,0,454,8.4,82,49.3,66.1,71,18,38,40,3.4,81.6,67.9
2021-10-10,Canal 1,1688.3400000000001,0,0,0,0,0,0,1,0,0.16,0,454,8.4,82,49.3,66.1,71,18,38,40,3.4,81.6,67.9
2021-10-10,Canal 2,5756.24,0,0,0,0,0,0,1,0,0.16,0,454,8.4,82,49.3,66.1,71,18,38,40,3.4,81.6,67.9
2021-10-10,Canal 3,54066.3,0,0,0,0,0,0,1,0,0.16,0,454,8.4,82,49.3,66.1,71,18,38,40,3.4,81.6,67.9
2021-10-10,Foothill,144681.31,0,0,0,0,0,0,1,0,0.16,0,454,8.4,82,49.3,66.1,71,18,38,40,3.4,81.6,67.9
2021-10-10,Intermediate,232322.23,0,0,0,0,0,0,1,0,0.16,0,454,8.4,82,49.3,66.1,71,18,38,40,3.4,81.6,67.9
2021-10-10,Lower,131441.39,0,0,0,0,0,0,1,0,0.16,0,454,8.4,82,49.3,66.1,71,18,38,40,3.4,81.6,67.9
2021-10-10,Mountain,12862.11,0,0,0,0,0,0,1,0,0.16,0,454,8.4,82,49.3,66.1,71,18,38,40,3.4,81.6,67.9
2021-10-10,Upper,338275.69,0,0,0,0,0,0,1,0,0.16,0,454,8.4,82,49.3,66.1,71,18,38,40,3.4,81.6,67.9
2021-10-11,101 Hydro,855.6999999999999,1,0,0,0,0,0,0,0,0.16,0,367,8.1,71.5,50.5,60.6,64,16,45,39,7.5,179.2,66.9
2021-10-11,149 Hydro,3704.63,1,0,0,0,0,0,0,0,0.16,0,367,8.1,71.5,50.5,60.6,64,16,45,39,7.5,179.2,66.9
2021-10-11,34 Hydro,1090.49,1,0,0,0,0,0,0,0,0.16,0,367,8.1,71.5,50.5,60.6,64,16,45,39,7.5,179.2,66.9
2021-10-11,59 Hydro,3611.09,1,0,0,0,0,0,0,0,0.16,0,367,8.1,71.5,50.5,60.6,64,16,45,39,7.5,179.2,66.9
2021-10-11,Canal 1,1604.45,1,0,0,0,0,0,0,0,0.16,0,367,8.1,71.5,50.5,60.6,64,16,45,39,7.5,179.2,66.9
2021-10-11,Canal 2,5651.44,1,0,0,0,0,0,0,0,0.16,0,367,8.1,71.5,50.5,60.6,64,16,45,39,7.5,179.2,66.9
2021-10-11,Canal 3,55859.34,1,0,0,0,0,0,0,0,0.16,0,367,8.1,71.5,50.5,60.6,64,16,45,39,7.5,179.2,66.9
2021-10-11,Foothill,147291.14,1,0,0,0,0,0,0,0,0.16,0,367,8.1,71.5,50.5,60.6,64,16,45,39,7.5,179.2,66.9
2021-10-11,Intermediate,234503.02,1,0,0,0,0,0,0,0,0.16,0,367,8.1,71.5,50.5,60.6,64,16,45,39,7.5,179.2,66.9
2021-10-11,Lower,133483.28,1,0,0,0,0,0,0,0,0.16,0,367,8.1,71.5,50.5,60.6,64,16,45,39,7.5,179.2,66.9
2021-10-11,Mountain,13004.8,1,0,0,0,0,0,0,0,0.16,0,367,8.1,71.5,50.5,60.6,64,16,45,39,7.5,179.2,66.9
2021-10-11,Upper,357446.9,1,0,0,0,0,0,0,0,0.16,0,367,8.1,71.5,50.5,60.6,64,16,45,39,7.5,179.2,66.9
2021-10-12,101 Hydro,1215.72,0,1,0,0,0,0,0,0,0.18,0,457,4.2,69.9,46.1,58.5,48,13,25,22.7,5.9,141.4,64.6
2021-10-12,149 Hydro,3296.19,0,1,0,0,0,0,0,0,0.18,0,457,4.2,69.9,46.1,58.5,48,13,25,22.7,5.9,141.4,64.6
2021-10-12,34 Hydro,1370.51,0,1,0,0,0,0,0,0,0.18,0,457,4.2,69.9,46.1,58.5,48,13,25,22.7,5.9,141.4,64.6
2021-10-12,59 Hydro,4447.2300000000005,0,1,0,0,0,0,0,0,0.18,0,457,4.2,69.9,46.1,58.5,48,13,25,22.7,5.9,141.4,64.6
2021-10-12,Canal 1,2026.6200000000001,0,1,0,0,0,0,0,0,0.18,0,457,4.2,69.9,46.1,58.5,48,13,25,22.7,5.9,141.4,64.6
2021-10-12,Canal 2,5654.6,0,1,0,0,0,0,0,0,0.18,0,457,4.2,69.9,46.1,58.5,48,13,25,22.7,5.9,141.4,64.6
2021-10-12,Canal 3,53569.1,0,1,0,0,0,0,0,0,0.18,0,457,4.2,69.9,46.1,58.5,48,13,25,22.7,5.9,141.4,64.6
2021-10-12,Foothill,152597.38,0,1,0,0,0,0,0,0,0.18,0,457,4.2,69.9,46.1,58.5,48,13,25,22.7,5.9,141.4,64.6
2021-10-12,Intermediate,233041.5,0,1,0,0,0,0,0,0,0.18,0,457,4.2,69.9,46.1,58.5,48,13,25,22.7,5.9,141.4,64.6
2021-10-12,Lower,135481.3,0,1,0,0,0,0,0,0,0.18,0,457,4.2,69.9,46.1,58.5,48,13,25,22.7,5.9,141.4,64.6
2021-10-12,Mountain,12687.58,0,1,0,0,0,0,0,0,0.18,0,457,4.2,69.9,46.1,58.5,48,13,25,22.7,5.9,141.4,64.6
2021-10-12,Upper,344281.24,0,1,0,0,0,0,0,0,0.18,0,457,4.2,69.9,46.1,58.5,48,13,25,22.7,5.9,141.4,64.6
2021-10-13,101 Hydro,1128.45,0,0,1,0,0,0,0,0,0.15,0,447,5.3,75.1,43.3,58.8,62,14,31,28.7,3.2,77.6,63.5
2021-10-13,149 Hydro,3929.81,0,0,1,0,0,0,0,0,0.15,0,447,5.3,75.1,43.3,58.8,62,14,31,28.7,3.2,77.6,63.5
2021-10-13,34 Hydro,892.82,0,0,1,0,0,0,0,0,0.15,0,447,5.3,75.1,43.3,58.8,62,14,31,28.7,3.2,77.6,63.5
2021-10-13,59 Hydro,4265.81,0,0,1,0,0,0,0,0,0.15,0,447,5.3,75.1,43.3,58.8,62,14,31,28.7,3.2,77.6,63.5
2021-10-13,Canal 1,1810.3700000000001,0,0,1,0,0,0,0,0,0.15,0,447,5.3,75.1,43.3,58.8,62,14,31,28.7,3.2,77.6,63.5
2021-10-13,Canal 2,6018.41,0,0,1,0,0,0,0,0,0.15,0,447,5.3,75.1,43.3,58.8,62,14,31,28.7,3.2,77.6,63.5
2021-10-13,Canal 3,61735.98,0,0,1,0,0,0,0,0,0.15,0,447,5.3,75.1,43.3,58.8,62,14,31,28.7,3.2,77.6,63.5
2021-10-13,Foothill,166773.6,0,0,1,0,0,0,0,0,0.15,0,447,5.3,75.1,43.3,58.8,62,14,31,28.7,3.2,77.6,63.5
2021-10-13,Intermediate,256799.62,0,0,1,0,0,0,0,0,0.15,0,447,5.3,75.1,43.3,58.8,62,14,31,28.7,3.2,77.6,63.5
2021-10-13,Lower,142287.08,0,0,1,0,0,0,0,0,0.15,0,447,5.3,75.1,43.3,58.8,62,14,31,28.7,3.2,77.6,63.5
2021-10-13,Mountain,13628.87,0,0,1,0,0,0,0,0,0.15,0,447,5.3,75.1,43.3,58.8,62,14,31,28.7,3.2,77.6,63.5
2021-10-13,Upper,368661.92,0,0,1,0,0,0,0,0,0.15,0,447,5.3,75.1,43.3,58.8,62,14,31,28.7,3.2,77.6,63.5
2021-10-14,101 Hydro,1319.36,0,0,0,1,0,0,0,0,0.15,0,446,5.7,81.1,45.8,63.3,57,13,29,30.5,2.6,61.8,63.5
2021-10-14,149 Hydro,5392.1900000000005,0,0,0,1,0,0,0,0,0.15,0,446,5.7,81.1,45.8,63.3,57,13,29,30.5,2.6,61.8,63.5
2021-10-14,34 Hydro,1356.82,0,0,0,1,0,0,0,0,0.15,0,446,5.7,81.1,45.8,63.3,57,13,29,30.5,2.6,61.8,63.5
2021-10-14,59 Hydro,5185.95,0,0,0,1,0,0,0,0,0.15,0,446,5.7,81.1,45.8,63.3,57,13,29,30.5,2.6,61.8,63.5
2021-10-14,Canal 1,2045.65,0,0,0,1,0,0,0,0,0.15,0,446,5.7,81.1,45.8,63.3,57,13,29,30.5,2.6,61.8,63.5
2021-10-14,Canal 2,6670.7699999999995,0,0,0,1,0,0,0,0,0.15,0,446,5.7,81.1,45.8,63.3,57,13,29,30.5,2.6,61.8,63.5
2021-10-14,Canal 3,61550.88,0,0,0,1,0,0,0,0,0.15,0,446,5.7,81.1,45.8,63.3,57,13,29,30.5,2.6,61.8,63.5
2021-10-14,Foothill,163497.94,0,0,0,1,0,0,0,0,0.15,0,446,5.7,81.1,45.8,63.3,57,13,29,30.5,2.6,61.8,63.5
2021-10-14,Intermediate,241133.67,0,0,0,1,0,0,0,0,0.15,0,446,5.7,81.1,45.8,63.3,57,13,29,30.5,2.6,61.8,63.5
2021-10-14,Lower,139734.26,0,0,0,1,0,0,0,0,0.15,0,446,5.7,81.1,45.8,63.3,57,13,29,30.5,2.6,61.8,63.5
2021-10-14,Mountain,14074.79,0,0,0,1,0,0,0,0,0.15,0,446,5.7,81.1,45.8,63.3,57,13,29,30.5,2.6,61.8,63.5
2021-10-14,Upper,376180.86,0,0,0,1,0,0,0,0,0.15,0,446,5.7,81.1,45.8,63.3,57,13,29,30.5,2.6,61.8,63.5
2021-10-15,101 Hydro,782.05,0,0,0,0,1,0,0,0,0.16,0,446,5.3,84.4,50.3,67,49,10,23,28.3,3.1,74.9,63.9
2021-10-15,149 Hydro,5631.17,0,0,0,0,1,0,0,0,0.16,0,446,5.3,84.4,50.3,67,49,10,23,28.3,3.1,74.9,63.9
2021-10-15,34 Hydro,1190.01,0,0,0,0,1,0,0,0,0.16,0,446,5.3,84.4,50.3,67,49,10,23,28.3,3.1,74.9,63.9
2021-10-15,59 Hydro,3903.07,0,0,0,0,1,0,0,0,0.16,0,446,5.3,84.4,50.3,67,49,10,23,28.3,3.1,74.9,63.9
2021-10-15,Canal 1,1637.97,0,0,0,0,1,0,0,0,0.16,0,446,5.3,84.4,50.3,67,49,10,23,28.3,3.1,74.9,63.9
2021-10-15,Canal 2,7515.97,0,0,0,0,1,0,0,0,0.16,0,446,5.3,84.4,50.3,67,49,10,23,28.3,3.1,74.9,63.9
2021-10-15,Canal 3,67610.86,0,0,0,0,1,0,0,0,0.16,0,446,5.3,84.4,50.3,67,49,10,23,28.3,3.1,74.9,63.9
2021-10-15,Foothill,171661.51,0,0,0,0,1,0,0,0,0.16,0,446,5.3,84.4,50.3,67,49,10,23,28.3,3.1,74.9,63.9
2021-10-15,Intermediate,244786.02,0,0,0,0,1,0,0,0,0.16,0,446,5.3,84.4,50.3,67,49,10,23,28.3,3.1,74.9,63.9
2021-10-15,Lower,140432.85,0,0,0,0,1,0,0,0,0.16,0,446,5.3,84.4,50.3,67,49,10,23,28.3,3.1,74.9,63.9
2021-10-15,Mountain,14402.13,0,0,0,0,1,0,0,0,0.16,0,446,5.3,84.4,50.3,67,49,10,23,28.3,3.1,74.9,63.9
2021-10-15,Upper,388037.03,0,0,0,0,1,0,0,0,0.16,0,446,5.3,84.4,50.3,67,49,10,23,28.3,3.1,74.9,63.9
2021-10-16,101 Hydro,1402.3700000000001,0,0,0,0,0,1,0,0,0.15,0,455,4.4,88,49.7,68.1,39,7,19,23.8,2.7,65.3,64.2
2021-10-16,149 Hydro,3888.66,0,0,0,0,0,1,0,0,0.15,0,455,4.4,88,49.7,68.1,39,7,19,23.8,2.7,65.3,64.2
2021-10-16,34 Hydro,964.14,0,0,0,0,0,1,0,0,0.15,0,455,4.4,88,49.7,68.1,39,7,19,23.8,2.7,65.3,64.2
2021-10-16,59 Hydro,4646.78,0,0,0,0,0,1,0,0,0.15,0,455,4.4,88,49.7,68.1,39,7,19,23.8,2.7,65.3,64.2
2021-10-16,Canal 1,1855.1,0,0,0,0,0,1,0,0,0.15,0,455,4.4,88,49.7,68.1,39,7,19,23.8,2.7,65.3,64.2
2021-10-16,Canal 2,7068.97,0,0,0,0,0,1,0,0,0.15,0,455,4.4,88,49.7,68.1,39,7,19,23.8,2.7,65.3,64.2
2021-10-16,Canal 3,66505.68,0,0,0,0,0,1,0,0,0.15,0,455,4.4,88,49.7,68.1,39,7,19,23.8,2.7,65.3,64.2
2021-10-16,Foothill,171349.92,0,0,0,0,0,1,0,0,0.15,0,455,4.4,88,49.7,68.1,39,7,19,23.8,2.7,65.3,64.2
2021-10-16,Intermediate,242873.36,0,0,0,0,0,1,0,0,0.15,0,455,4.4,88,49.7,68.1,39,7,19,23.8,2.7,65.3,64.2
2021-10-16,Lower,142748.17,0,0,0,0,0,1,0,0,0.15,0,455,4.4,88,49.7,68.1,39,7,19,23.8,2.7,65.3,64.2
2021-10-16,Mountain,14218.01,0,0,0,0,0,1,0,0,0.15,0,455,4.4,88,49.7,68.1,39,7,19,23.8,2.7,65.3,64.2
2021-10-16,Upper,373919.07,0,0,0,0,0,1,0,0,0.15,0,455,4.4,88,49.7,68.1,39,7,19,23.8,2.7,65.3,64.2
2021-10-17,101 Hydro,1059.64,0,0,0,0,0,0,1,0,0.16,0,438,6.8,80,51.4,64.5,80,12,33,34.7,3.9,94,64.1
2021-10-17,149 Hydro,5432.52,0,0,0,0,0,0,1,0,0.16,0,438,6.8,80,51.4,64.5,80,12,33,34.7,3.9,94,64.1
2021-10-17,34 Hydro,1092.17,0,0,0,0,0,0,1,0,0.16,0,438,6.8,80,51.4,64.5,80,12,33,34.7,3.9,94,64.1
2021-10-17,59 Hydro,4004.57,0,0,0,0,0,0,1,0,0.16,0,438,6.8,80,51.4,64.5,80,12,33,34.7,3.9,94,64.1
2021-10-17,Canal 1,2207.32,0,0,0,0,0,0,1,0,0.16,0,438,6.8,80,51.4,64.5,80,12,33,34.7,3.9,94,64.1
2021-10-17,Canal 2,6575.68,0,0,0,0,0,0,1,0,0.16,0,438,6.8,80,51.4,64.5,80,12,33,34.7,3.9,94,64.1
2021-10-17,Canal 3,66434.34,0,0,0,0,0,0,1,0,0.16,0,438,6.8,80,51.4,64.5,80,12,33,34.7,3.9,94,64.1
